crop_path,text,split,field_type,style_id,bias,source,category,vocab_bucket
crops/mixed_00830.png,9.00,train,price,9,0.755,numbers,,
crops/mixed_00819.png,"9,00",train,price,10,0.717,numbers,,
crops/mixed_00166.png,14,val,price,6,0.614,numbers,,
crops/mixed_00242.png,18.00,train,price,2,0.722,numbers,,
crops/mixed_00158.png,13.50,test,price,7,0.992,numbers,,
crops/mixed_00635.png,60.000,train,price,11,0.473,numbers,,
crops/mixed_00416.png,31,train,price,1,0.715,numbers,,
crops/mixed_00573.png,55,train,price,4,0.441,numbers,,
crops/mixed_00798.png,85,train,price,4,0.598,numbers,,
crops/mixed_00362.png,28.000,train,price,8,0.824,numbers,,
crops/mixed_00105.png,12,test,price,7,0.936,numbers,,
crops/mixed_00682.png,69,train,price,0,0.405,numbers,,
crops/mixed_00698.png,7.00,train,price,10,0.506,numbers,,
crops/mixed_00948.png,10,val,price,7,0.94,synthetic,Soft Drinks,test
crops/mixed_00366.png,28.000,train,price,0,0.510,numbers,,
crops/mixed_00040.png,1.500,train,price,5,0.457,numbers,,
crops/mixed_00881.png,95.00,train,price,12,0.891,numbers,,
crops/mixed_00815.png,9,train,price,5,0.493,numbers,,
crops/mixed_00373.png,"3,00",train,price,3,0.443,numbers,,
crops/mixed_00315.png,21,train,price,4,0.972,numbers,,
crops/mixed_00042.png,10,train,price,12,0.874,numbers,,
crops/mixed_01265.png,11 DT,train,price,1,0.42,synthetic,Sandwiches,val
crops/mixed_00151.png,13.00,train,price,9,0.639,numbers,,
crops/mixed_00565.png,50.000,train,price,0,0.352,numbers,,
crops/mixed_00596.png,6,train,price,11,0.569,numbers,,
crops/mixed_00981.png,Turkish Coffee,test,name,10,0.42,synthetic,Coffee,train
crops/mixed_00854.png,90.00,val,price,6,0.926,numbers,,
crops/mixed_00036.png,1.000,train,price,12,0.598,numbers,,
crops/mixed_00558.png,50.00,train,price,5,0.756,numbers,,
crops/mixed_00152.png,13.000,train,price,5,0.636,numbers,,
crops/mixed_00707.png,7.500,train,price,12,0.330,numbers,,
crops/mixed_00904.png,99.00,train,price,9,0.988,numbers,,
crops/mixed_00077.png,"11,00",train,price,8,0.651,numbers,,
crops/mixed_00998.png,Turkey Sandwich,test,name,3,0.9,synthetic,Sandwiches,train
crops/mixed_00574.png,55,val,price,6,0.789,numbers,,
crops/mixed_01058.png,10,train,price,8,0.76,synthetic,Soft Drinks,test
crops/mixed_00722.png,70.00,train,price,1,0.489,numbers,,
crops/mixed_00564.png,50.000,test,price,7,0.737,numbers,,
crops/mixed_00452.png,4,train,price,12,0.822,numbers,,
crops/mixed_00759.png,"8,00",train,price,12,0.368,numbers,,
crops/mixed_00165.png,14,train,price,11,0.315,numbers,,
crops/mixed_00268.png,19.000,train,price,10,0.798,numbers,,
crops/mixed_00652.png,64,train,price,2,0.474,numbers,,
crops/mixed_00133.png,13,train,price,8,0.937,numbers,,
crops/mixed_00789.png,81,train,price,4,0.886,numbers,,
crops/mixed_00341.png,"25,00",train,price,10,0.448,numbers,,
crops/mixed_00003.png,0,train,price,12,0.330,numbers,,
crops/mixed_00045.png,10,train,price,11,0.407,numbers,,
crops/mixed_01191.png,9.070 TND,train,price,5,0.46,synthetic,Sandwiches,train
crops/mixed_00849.png,"90,00",train,price,10,0.318,numbers,,
crops/mixed_00943.png,Ristretto,val,name,7,0.67,synthetic,Coffee,train
crops/mixed_00094.png,11.000,train,price,12,0.600,numbers,,
crops/mixed_00052.png,"10,50",train,price,2,0.404,numbers,,
crops/mixed_01048.png,Scone,train,name,4,0.92,synthetic,Pastries,train
crops/mixed_01166.png,10,train,price,9,0.86,synthetic,Soft Drinks,train
crops/mixed_00927.png,8.57,val,price,12,0.47,synthetic,Desserts,train
crops/mixed_01136.png,"11,13",train,price,0,0.61,synthetic,Pastries,train
crops/mixed_00500.png,41,train,price,2,0.491,numbers,,
crops/mixed_00517.png,45.00,train,price,8,0.966,numbers,,
crops/mixed_01199.png,Scone,train,name,5,0.44,synthetic,Pastries,train
crops/mixed_00873.png,94,train,price,11,0.394,numbers,,
crops/mixed_00649.png,63,train,price,3,0.872,numbers,,
crops/mixed_00703.png,7.000,train,price,3,0.626,numbers,,
crops/mixed_00208.png,16.00,train,price,11,0.864,numbers,,
crops/mixed_00351.png,27,train,price,11,0.306,numbers,,
crops/mixed_00734.png,74,train,price,9,0.796,numbers,,
crops/mixed_00215.png,16.000,train,price,8,0.501,numbers,,
crops/mixed_00619.png,6.500,train,price,9,0.875,numbers,,
crops/mixed_00288.png,2.000,test,price,7,0.944,numbers,,
crops/mixed_00278.png,"2,00",train,price,4,0.390,numbers,,
crops/mixed_00159.png,13.50,train,price,10,0.480,numbers,,
crops/mixed_00566.png,51,train,price,12,0.404,numbers,,
crops/mixed_00760.png,"8,00",train,price,1,0.543,numbers,,
crops/mixed_00109.png,"12,00",train,price,4,0.691,numbers,,
crops/mixed_01253.png,Green Detox,train,name,2,0.78,synthetic,Juices & Smoothies,val
crops/mixed_00137.png,"13,00",train,price,4,0.617,numbers,,
crops/mixed_00899.png,"99,00",train,price,4,0.512,numbers,,
crops/mixed_00961.png,7,val,price,12,0.73,synthetic,Juices & Smoothies,train
crops/mixed_00106.png,12,train,price,11,0.359,numbers,,
crops/mixed_00679.png,69,train,price,11,0.616,numbers,,
crops/mixed_00954.png,Caprese Sandwich,val,name,12,0.52,synthetic,Sandwiches,train
crops/mixed_00306.png,20.00,test,price,7,0.853,numbers,,
crops/mixed_00567.png,51,train,price,12,0.629,numbers,,
crops/mixed_00836.png,9.50,train,price,1,0.978,numbers,,
crops/mixed_00683.png,69,test,price,7,0.960,numbers,,
crops/mixed_00008.png,0.50,train,price,4,0.980,numbers,,
crops/mixed_01256.png,"11,13",train,price,6,0.43,synthetic,Pastries,train
crops/mixed_00669.png,66,val,price,6,0.928,numbers,,
crops/mixed_01028.png,Chamomile,train,name,11,0.59,synthetic,Tea,val
crops/mixed_00626.png,"60,00",train,price,9,0.614,numbers,,
crops/mixed_00309.png,20.00,train,price,0,0.778,numbers,,
crops/mixed_00720.png,70.00,train,price,10,0.832,numbers,,
crops/mixed_00556.png,"50,00",train,price,4,0.473,numbers,,
crops/mixed_00853.png,90.00,train,price,12,0.801,numbers,,
crops/mixed_00448.png,38,train,price,0,0.811,numbers,,
crops/mixed_01141.png,4.51,train,price,6,0.75,synthetic,Tea,train
crops/mixed_00291.png,2.50,train,price,1,0.826,numbers,,
crops/mixed_00378.png,"3,50",train,price,10,0.396,numbers,,
crops/mixed_00250.png,18.000,train,price,1,0.631,numbers,,
crops/mixed_00900.png,"99,00",train,price,10,0.629,numbers,,
crops/mixed_00070.png,10.500,train,price,5,0.857,numbers,,
crops/mixed_00902.png,99.00,train,price,0,0.979,numbers,,
crops/mixed_00357.png,"28,00",train,price,4,0.874,numbers,,
crops/mixed_00955.png,Turkish Coffee,val,name,7,0.6,synthetic,Coffee,train
crops/mixed_01211.png,Makroudh,train,name,8,0.55,synthetic,Pastries,train
crops/mixed_01189.png,Club Sandwich,train,name,11,0.69,synthetic,Sandwiches,val
crops/mixed_00518.png,45.00,val,price,6,0.846,numbers,,
crops/mixed_00218.png,17,train,price,10,0.819,numbers,,
crops/mixed_00550.png,5.000,train,price,0,0.730,numbers,,
crops/mixed_00075.png,11,train,price,9,0.861,numbers,,
crops/mixed_01038.png,3.090,train,price,4,0.76,synthetic,Sandwiches,train
crops/mixed_00576.png,"55,00",train,price,11,0.965,numbers,,
crops/mixed_00636.png,60.000,train,price,3,0.384,numbers,,
crops/mixed_00009.png,0.50,train,price,10,0.655,numbers,,
crops/mixed_00074.png,11,train,price,4,0.306,numbers,,
crops/mixed_01179.png,"5,20",train,price,5,0.73,synthetic,Sandwiches,train
crops/mixed_00769.png,8.00,train,price,3,0.923,numbers,,
crops/mixed_00951.png,Mechouia Salad,val,name,12,0.77,synthetic,Salads,test
crops/mixed_01018.png,7.47,test,price,3,0.68,synthetic,Salads,train
crops/mixed_01108.png,"4,39",train,price,9,0.56,synthetic,Breakfast,train
crops/mixed_00307.png,20.00,val,price,6,0.680,numbers,,
crops/mixed_00660.png,"65,00",train,price,1,0.707,numbers,,
crops/mixed_00687.png,"7,00",train,price,0,0.930,numbers,,
crops/mixed_00134.png,13,train,price,1,0.475,numbers,,
crops/mixed_00405.png,30.00,train,price,12,0.910,numbers,,
crops/mixed_00271.png,2,train,price,2,0.506,numbers,,
crops/mixed_00244.png,18.00,train,price,3,0.785,numbers,,
crops/mixed_00321.png,22,train,price,10,0.725,numbers,,
crops/mixed_00733.png,73,train,price,0,0.936,numbers,,
crops/mixed_00685.png,"7,00",train,price,3,0.844,numbers,,
crops/mixed_01263.png,Cold Brew,train,name,11,0.73,synthetic,Coffee,train
crops/mixed_00267.png,19.000,train,price,8,0.753,numbers,,
crops/mixed_01167.png,Breakfast Burrito,train,name,5,0.74,synthetic,Breakfast,train
crops/mixed_00535.png,49,train,price,2,0.753,numbers,,
crops/mixed_00578.png,"55,00",test,price,7,0.788,numbers,,
crops/mixed_00597.png,6,train,price,4,0.883,numbers,,
crops/mixed_00673.png,67,test,price,7,0.985,numbers,,
crops/mixed_00858.png,90.000,train,price,4,0.965,numbers,,
crops/mixed_00167.png,"14,00",val,price,6,0.672,numbers,,
crops/mixed_00081.png,"11,00",train,price,11,0.512,numbers,,
crops/mixed_00504.png,43,train,price,12,0.324,numbers,,
crops/mixed_00245.png,18.00,val,price,6,0.546,numbers,,
crops/mixed_00826.png,9.00,train,price,5,0.934,numbers,,
crops/mixed_00481.png,4.500,train,price,11,0.369,numbers,,
crops/mixed_00139.png,"13,00",train,price,2,0.368,numbers,,
crops/mixed_00140.png,"13,00",train,price,3,0.834,numbers,,
crops/mixed_00380.png,3.00,train,price,1,0.690,numbers,,
crops/mixed_00164.png,13.500,train,price,9,0.379,numbers,,
crops/mixed_00116.png,12.00,train,price,8,0.562,numbers,,
crops/mixed_00322.png,22,test,price,7,0.758,numbers,,
crops/mixed_01029.png,Rice Pudding,train,name,11,0.53,synthetic,Desserts,train
crops/mixed_00976.png,Tuna Melt,test,name,10,0.61,synthetic,Sandwiches,train
crops/mixed_00102.png,12,train,price,12,0.695,numbers,,
crops/mixed_00117.png,12.00,train,price,0,0.501,numbers,,
crops/mixed_00642.png,62,train,price,0,0.389,numbers,,
crops/mixed_01178.png,"6,77",train,price,5,0.93,synthetic,Coffee,train
crops/mixed_00119.png,12.00,train,price,1,0.378,numbers,,
crops/mixed_00445.png,37,train,price,11,0.589,numbers,,
crops/mixed_00607.png,6.00,train,price,11,0.756,numbers,,
crops/mixed_00388.png,3.000,test,price,7,0.417,numbers,,
crops/mixed_00317.png,21,train,price,12,0.953,numbers,,
crops/mixed_00996.png,7.11,test,price,10,0.42,synthetic,Coffee,test
crops/mixed_01129.png,10,train,price,11,0.92,synthetic,Desserts,train
crops/mixed_00584.png,55.000,train,price,2,0.563,numbers,,
crops/mixed_00931.png,"11,13",val,price,7,0.94,synthetic,Pastries,train
crops/mixed_00543.png,"5,50",train,price,1,0.385,numbers,,
crops/mixed_00799.png,"85,00",train,price,4,0.542,numbers,,
crops/mixed_00004.png,0,train,price,9,0.435,numbers,,
crops/mixed_00776.png,80,train,price,11,0.366,numbers,,
crops/mixed_01109.png,Green Detox,train,name,1,0.79,synthetic,Juices & Smoothies,val
crops/mixed_01213.png,9.84 DT,train,price,4,0.71,synthetic,Coffee,train
crops/mixed_00437.png,36,train,price,12,0.332,numbers,,
crops/mixed_00985.png,Apple Turnover,test,name,3,0.68,synthetic,Pastries,train
crops/mixed_01100.png,Tuna Melt,train,name,4,0.53,synthetic,Sandwiches,train
crops/mixed_00832.png,9.000,train,price,9,0.506,numbers,,
crops/mixed_00484.png,40,train,price,3,0.688,numbers,,
crops/mixed_00030.png,1.00,train,price,10,0.804,numbers,,
crops/mixed_00103.png,12,train,price,2,0.608,numbers,,
crops/mixed_00200.png,16,train,price,12,0.816,numbers,,
crops/mixed_00907.png,99.000,val,price,6,0.325,numbers,,
crops/mixed_00154.png,13.000,train,price,3,0.880,numbers,,
crops/mixed_00511.png,"45,00",train,price,8,0.519,numbers,,
crops/mixed_01101.png,Croissant,train,name,5,0.62,synthetic,Pastries,train
crops/mixed_00375.png,"3,00",train,price,10,0.896,numbers,,
crops/mixed_01183.png,11.23,train,price,11,0.84,synthetic,Juices & Smoothies,train
crops/mixed_00287.png,2.000,train,price,1,0.591,numbers,,
crops/mixed_00918.png,11.23,val,price,7,0.54,synthetic,Juices & Smoothies,train
crops/mixed_01226.png,10.10 TND,train,price,1,0.44,synthetic,Tea,val
crops/mixed_00392.png,3.50,train,price,4,0.739,numbers,,
crops/mixed_00509.png,45,train,price,2,0.653,numbers,,
crops/mixed_00223.png,"17,00",train,price,1,0.651,numbers,,
crops/mixed_00694.png,7.00,train,price,1,0.641,numbers,,
crops/mixed_00824.png,"9,50",test,price,7,0.394,numbers,,
crops/mixed_00124.png,12.000,train,price,4,0.661,numbers,,
crops/mixed_00201.png,16,train,price,9,0.546,numbers,,
crops/mixed_00110.png,"12,00",train,price,10,0.769,numbers,,
crops/mixed_00956.png,Mango Smoothie,val,name,7,0.93,synthetic,Juices & Smoothies,train
crops/mixed_00841.png,9.500,train,price,0,0.922,numbers,,
crops/mixed_00867.png,92,train,price,12,0.856,numbers,,
crops/mixed_00725.png,70.000,train,price,4,0.433,numbers,,
crops/mixed_00882.png,95.000,train,price,8,0.882,numbers,,
crops/mixed_01260.png,Lemon Mint,train,name,8,0.47,synthetic,Juices & Smoothies,train
crops/mixed_00193.png,15.00,train,price,0,0.894,numbers,,
crops/mixed_00389.png,3.000,train,price,2,0.845,numbers,,
crops/mixed_00833.png,9.000,train,price,8,0.620,numbers,,
crops/mixed_01097.png,Scone,train,name,2,0.63,synthetic,Pastries,train
crops/mixed_00497.png,40.000,train,price,9,0.536,numbers,,
crops/mixed_00968.png,4.600,test,price,10,0.84,synthetic,Pastries,train
crops/mixed_00270.png,2,train,price,5,0.809,numbers,,
crops/mixed_00438.png,36,train,price,2,0.370,numbers,,
crops/mixed_00570.png,53,train,price,12,0.628,numbers,,
crops/mixed_00487.png,"40,00",test,price,7,0.658,numbers,,
crops/mixed_01110.png,11.23,train,price,5,0.56,synthetic,Juices & Smoothies,train
crops/mixed_00676.png,68,train,price,2,0.897,numbers,,
crops/mixed_00064.png,10.50,train,price,4,0.841,numbers,,
crops/mixed_00138.png,"13,00",train,price,11,0.992,numbers,,
crops/mixed_00468.png,4.00,train,price,8,0.643,numbers,,
crops/mixed_00120.png,12.00,train,price,3,0.699,numbers,,
crops/mixed_00145.png,"13,50",train,price,9,0.925,numbers,,
crops/mixed_00014.png,0.500,val,price,6,0.810,numbers,,
crops/mixed_01275.png,5.03,train,price,11,0.48,synthetic,Coffee,train
crops/mixed_00471.png,4.000,train,price,11,0.873,numbers,,
crops/mixed_00043.png,10,train,price,1,0.714,numbers,,
crops/mixed_00692.png,"7,50",train,price,12,0.482,numbers,,
crops/mixed_00131.png,12.500,train,price,10,0.543,numbers,,
crops/mixed_00460.png,"4,00",train,price,4,0.385,numbers,,
crops/mixed_00507.png,45,train,price,1,0.367,numbers,,
crops/mixed_00247.png,18.000,train,price,5,0.716,numbers,,
crops/mixed_00924.png,Ristretto,val,name,7,0.54,synthetic,Coffee,train
crops/mixed_00897.png,"99,00",train,price,10,0.368,numbers,,
crops/mixed_00764.png,"8,50",train,price,11,0.768,numbers,,
crops/mixed_01194.png,9.84 DT,train,price,4,0.85,synthetic,Coffee,train
crops/mixed_00638.png,61,train,price,4,0.630,numbers,,
crops/mixed_00411.png,30.000,train,price,5,0.872,numbers,,
crops/mixed_01153.png,Chicken Panini,train,name,5,0.81,synthetic,Sandwiches,val
crops/mixed_00433.png,35.000,test,price,7,0.674,numbers,,
crops/mixed_00866.png,92,train,price,5,0.873,numbers,,
crops/mixed_00338.png,24,train,price,4,0.458,numbers,,
crops/mixed_01125.png,Pain au Chocolat,train,name,9,0.76,synthetic,Pastries,train
crops/mixed_00262.png,19.00,val,price,6,0.745,numbers,,
crops/mixed_00257.png,"19,00",train,price,12,0.500,numbers,,
crops/mixed_00141.png,"13,00",train,price,3,0.708,numbers,,
crops/mixed_00995.png,Scone,test,name,3,0.45,synthetic,Pastries,train
crops/mixed_00175.png,14.00,train,price,8,0.758,numbers,,
crops/mixed_01250.png,Scrambled Eggs,train,name,5,0.63,synthetic,Breakfast,train
crops/mixed_00493.png,40.00,train,price,5,0.343,numbers,,
crops/mixed_00118.png,12.00,train,price,2,0.684,numbers,,
crops/mixed_00490.png,"40,00",train,price,12,0.322,numbers,,
crops/mixed_00629.png,"60,00",train,price,0,0.955,numbers,,
crops/mixed_00743.png,75.000,test,price,7,0.799,numbers,,
crops/mixed_00229.png,17.00,test,price,7,0.626,numbers,,
crops/mixed_00039.png,1.500,test,price,7,0.529,numbers,,
crops/mixed_00663.png,65.00,train,price,11,0.964,numbers,,
crops/mixed_00001.png,0,train,price,0,0.366,numbers,,
crops/mixed_01086.png,Affogato,train,name,4,0.67,synthetic,Coffee,train
crops/mixed_01104.png,5.910 dt,train,price,1,0.54,synthetic,Juices & Smoothies,train
crops/mixed_00330.png,22.000,train,price,3,0.666,numbers,,
crops/mixed_00765.png,"8,50",train,price,4,0.392,numbers,,
crops/mixed_01185.png,Double Espresso,train,name,1,0.7,synthetic,Coffee,train
crops/mixed_01278.png,7.490,train,price,8,0.64,synthetic,Pastries,train
crops/mixed_01289.png,Makroudh,train,name,1,0.58,synthetic,Pastries,train
crops/mixed_00611.png,6.000,train,price,4,0.700,numbers,,
crops/mixed_00217.png,17,train,price,4,0.789,numbers,,
crops/mixed_01039.png,Lentil Salad,train,name,8,0.51,synthetic,Salads,train
crops/mixed_00365.png,28.000,train,price,5,0.973,numbers,,
crops/mixed_01025.png,TEA,test,header,10,0.67,synthetic,Tea,train
crops/mixed_00539.png,"5,00",train,price,3,0.365,numbers,,
crops/mixed_00006.png,"0,50",train,price,2,0.485,numbers,,
crops/mixed_00929.png,7.11,val,price,12,0.57,synthetic,Coffee,test
crops/mixed_00323.png,"22,00",val,price,6,0.555,numbers,,
crops/mixed_00890.png,97,train,price,3,0.721,numbers,,
crops/mixed_00601.png,"6,00",val,price,6,0.866,numbers,,
crops/mixed_01298.png,Chocolate Brownie,train,name,8,0.69,synthetic,Pastries,train
crops/mixed_01268.png,7.050,train,price,9,0.7,synthetic,Coffee,train
crops/mixed_01229.png,Iced Latte,train,name,4,0.54,synthetic,Coffee,train
crops/mixed_01099.png,Fruit Tart,train,name,5,0.59,synthetic,Desserts,train
crops/mixed_00234.png,18,train,price,4,0.612,numbers,,
crops/mixed_00023.png,"1,00",train,price,10,0.744,numbers,,
crops/mixed_01133.png,Cappuccino,train,name,9,0.74,synthetic,Coffee,train
crops/mixed_00514.png,"45,00",train,price,2,0.884,numbers,,
crops/mixed_01083.png,Almond Tart,train,name,11,0.72,synthetic,Pastries,train
crops/mixed_00958.png,7.90,val,price,7,0.78,synthetic,Soft Drinks,train
crops/mixed_00781.png,80.00,test,price,7,0.643,numbers,,
crops/mixed_00788.png,80.000,train,price,2,0.610,numbers,,
crops/mixed_00130.png,12.500,train,price,3,0.386,numbers,,
crops/mixed_01288.png,DESSERTS,train,header,0,0.73,synthetic,Desserts,train
crops/mixed_00327.png,22.00,train,price,5,0.721,numbers,,
crops/mixed_00313.png,20.000,train,price,1,0.702,numbers,,
crops/mixed_00224.png,"17,00",train,price,5,0.360,numbers,,
crops/mixed_00096.png,11.50,train,price,0,0.409,numbers,,
crops/mixed_00186.png,15,val,price,6,0.978,numbers,,
crops/mixed_01010.png,9 TND,test,price,10,0.49,synthetic,Tea,test
crops/mixed_01043.png,Watermelon Juice,train,name,5,0.87,synthetic,Juices & Smoothies,train
crops/mixed_00283.png,2.00,train,price,1,0.806,numbers,,
crops/mixed_01219.png,"5,99",train,price,1,0.43,synthetic,Breakfast,train
crops/mixed_00741.png,75.00,train,price,0,0.354,numbers,,
crops/mixed_00817.png,"9,00",train,price,3,0.845,numbers,,
crops/mixed_00877.png,95,train,price,5,0.463,numbers,,
crops/mixed_00538.png,5,train,price,11,0.583,numbers,,
crops/mixed_01103.png,Lemonade,train,name,0,0.42,synthetic,Soft Drinks,val
crops/mixed_01279.png,10.10 TND,train,price,8,0.5,synthetic,Tea,val
crops/mixed_00505.png,43,train,price,10,0.610,numbers,,
crops/mixed_01293.png,10.65,train,price,1,0.85,synthetic,Pastries,train
crops/mixed_00542.png,"5,50",test,price,7,0.450,numbers,,
crops/mixed_00292.png,2.50,test,price,7,0.611,numbers,,
crops/mixed_00939.png,"4,39",val,price,7,0.7,synthetic,Breakfast,train
crops/mixed_00810.png,87,train,price,11,0.418,numbers,,
crops/mixed_00435.png,35.000,test,price,7,0.758,numbers,,
crops/mixed_00644.png,62,train,price,4,0.332,numbers,,
crops/mixed_01161.png,11.23,train,price,5,0.44,synthetic,Juices & Smoothies,train
crops/mixed_00432.png,35.00,train,price,1,0.920,numbers,,
crops/mixed_00135.png,13,train,price,2,0.761,numbers,,
crops/mixed_00548.png,5.00,train,price,8,0.928,numbers,,
crops/mixed_00821.png,"9,00",train,price,10,0.864,numbers,,
crops/mixed_00646.png,62,train,price,12,0.659,numbers,,
crops/mixed_01287.png,10.98,train,price,5,0.49,synthetic,Juices & Smoothies,train
crops/mixed_00469.png,4.00,train,price,4,0.510,numbers,,
crops/mixed_00114.png,"12,50",train,price,4,0.337,numbers,,
crops/mixed_00664.png,65.00,train,price,9,0.826,numbers,,
crops/mixed_00449.png,39,test,price,7,0.768,numbers,,
crops/mixed_01140.png,"3,01",train,price,1,0.84,synthetic,Pastries,train
crops/mixed_00552.png,5.500,train,price,0,0.455,numbers,,
crops/mixed_00777.png,"80,00",train,price,8,0.679,numbers,,
crops/mixed_00334.png,23,train,price,9,0.666,numbers,,
crops/mixed_01295.png,4.82,train,price,0,0.71,synthetic,Coffee,val
crops/mixed_00350.png,27,train,price,11,0.736,numbers,,
crops/mixed_00146.png,"13,50",train,price,8,0.673,numbers,,
crops/mixed_00546.png,5.00,train,price,3,0.930,numbers,,
crops/mixed_00429.png,"35,00",train,price,4,0.506,numbers,,
crops/mixed_00727.png,71,train,price,1,0.799,numbers,,
crops/mixed_00758.png,8,train,price,1,0.407,numbers,,
crops/mixed_00333.png,22.000,val,price,6,0.394,numbers,,
crops/mixed_00747.png,76,train,price,12,0.319,numbers,,
crops/mixed_00928.png,Still Water,val,name,7,0.85,synthetic,Soft Drinks,test
crops/mixed_01261.png,Makroudh,train,name,8,0.48,synthetic,Pastries,train
crops/mixed_00206.png,"16,00",train,price,10,0.511,numbers,,
crops/mixed_01283.png,Kunafa,train,name,6,0.43,synthetic,Desserts,train
crops/mixed_00163.png,13.500,train,price,12,0.765,numbers,,
crops/mixed_00592.png,59,val,price,6,0.722,numbers,,
crops/mixed_00466.png,4.00,train,price,9,0.719,numbers,,
crops/mixed_00093.png,11.000,train,price,1,0.705,numbers,,
crops/mixed_00142.png,"13,50",train,price,2,0.918,numbers,,
crops/mixed_00393.png,3.50,train,price,12,0.304,numbers,,
crops/mixed_00740.png,75.00,train,price,12,0.847,numbers,,
crops/mixed_00600.png,"6,00",train,price,3,0.952,numbers,,
crops/mixed_00161.png,13.500,train,price,4,0.412,numbers,,
crops/mixed_00775.png,80,train,price,12,0.730,numbers,,
crops/mixed_00255.png,"19,00",train,price,1,0.572,numbers,,
crops/mixed_01098.png,Lentil Salad,train,name,8,0.91,synthetic,Salads,train
crops/mixed_00940.png,Chai Latte,val,name,7,0.42,synthetic,Tea,train
crops/mixed_00088.png,11.00,train,price,1,0.525,numbers,,
crops/mixed_00541.png,"5,00",train,price,9,0.464,numbers,,
crops/mixed_00704.png,7.50,train,price,9,0.925,numbers,,
crops/mixed_00735.png,74,train,price,1,0.331,numbers,,
crops/mixed_00198.png,15.000,train,price,12,0.680,numbers,,
crops/mixed_00778.png,"80,00",train,price,3,0.364,numbers,,
crops/mixed_00189.png,15,train,price,11,0.596,numbers,,
crops/mixed_00689.png,"7,50",train,price,8,0.383,numbers,,
crops/mixed_00440.png,36,train,price,9,0.426,numbers,,
crops/mixed_00318.png,21,train,price,5,0.550,numbers,,
crops/mixed_01272.png,quinoa Salad,train,name,8,0.74,synthetic,Salads,train
crops/mixed_00696.png,7.00,train,price,2,0.665,numbers,,
crops/mixed_00865.png,92,train,price,10,0.936,numbers,,
crops/mixed_00326.png,22.00,train,price,12,0.637,numbers,,
crops/mixed_00013.png,0.500,train,price,1,0.660,numbers,,
crops/mixed_00569.png,52,train,price,5,0.438,numbers,,
crops/mixed_01206.png,Strawberry Smoothie,train,name,5,0.84,synthetic,Juices & Smoothies,train
crops/mixed_00919.png,Cortado,val,name,12,0.45,synthetic,Coffee,val
crops/mixed_00451.png,39,train,price,11,0.842,numbers,,
crops/mixed_00859.png,90.000,train,price,12,0.504,numbers,,
crops/mixed_01291.png,Cortado,train,name,8,0.78,synthetic,Coffee,val
crops/mixed_00407.png,30.00,train,price,0,0.704,numbers,,
crops/mixed_01149.png,11,train,price,2,0.58,synthetic,Tea,train
crops/mixed_00054.png,"10,50",train,price,12,0.445,numbers,,
crops/mixed_01232.png,Creme Brulee,train,name,1,0.86,synthetic,Desserts,train
crops/mixed_01034.png,Macchiato,train,name,11,0.68,synthetic,Coffee,train
crops/mixed_00476.png,4.50,train,price,11,0.554,numbers,,
crops/mixed_00447.png,38,train,price,9,0.979,numbers,,
crops/mixed_00191.png,"15,00",train,price,2,0.753,numbers,,
crops/mixed_00061.png,10.000,train,price,12,0.685,numbers,,
crops/mixed_00065.png,10.50,train,price,2,0.613,numbers,,
crops/mixed_00864.png,91,val,price,6,0.803,numbers,,
crops/mixed_01209.png,Chamomile,train,name,2,0.75,synthetic,Tea,val
crops/mixed_00178.png,14.000,train,price,5,0.972,numbers,,
crops/mixed_01116.png,"11,67",train,price,0,0.92,synthetic,Pastries,train
crops/mixed_00209.png,16.00,train,price,1,0.671,numbers,,
crops/mixed_00285.png,2.00,train,price,5,0.550,numbers,,
crops/mixed_00457.png,"4,00",test,price,7,0.715,numbers,,
crops/mixed_00501.png,41,train,price,0,0.902,numbers,,
crops/mixed_00563.png,50.000,train,price,9,0.510,numbers,,
crops/mixed_00051.png,"10,50",train,price,2,0.492,numbers,,
crops/mixed_00228.png,17.00,train,price,11,0.882,numbers,,
